timestamp,value,series_id,context,event
2019-03-17T00:00:00Z,20.187697774575181,008,,
2019-03-18T00:00:00Z,21.47102488275711,008,,
2019-03-19T00:00:00Z,23.866829283728528,008,,
2019-03-20T00:00:00Z,26.217982538957578,008,,
2019-03-21T00:00:00Z,26.036436258847051,008,,
2019-03-22T00:00:00Z,24.3360588901078,008,,
2019-03-23T00:00:00Z,22.409657519890672,008,,
2019-03-24T00:00:00Z,20.809615567931388,008,,
2019-03-25T00:00:00Z,20.579687548706271,008,,
2019-03-26T00:00:00Z,23.786491314539198,008,,
2019-03-27T00:00:00Z,25.883150785770454,008,,
2019-03-28T00:00:00Z,26.822886042057473,008,,
2019-03-29T00:00:00Z,25.377760511449925,008,,
2019-03-30T00:00:00Z,22.250560579200339,008,,
2019-03-31T00:00:00Z,21.352446547730015,008,,
2019-04-01T00:00:00Z,21.307362883033015,008,,
2019-04-02T00:00:00Z,24.236713197264631,008,,
2019-04-03T00:00:00Z,25.816478966635227,008,,
2019-04-04T00:00:00Z,27.362514992407803,008,,
2019-04-05T00:00:00Z,25.067738933018813,008,,
2019-04-06T00:00:00Z,22.231731341285574,008,,
2019-04-07T00:00:00Z,21.135631506781699,008,,
2019-04-08T00:00:00Z,21.674202910436065,008,,
2019-04-09T00:00:00Z,23.83730234708278,008,,
2019-04-10T00:00:00Z,26.618581459608073,008,,
2019-04-11T00:00:00Z,27.053174959360561,008,,
2019-04-12T00:00:00Z,25.591390010698895,008,,
2019-04-13T00:00:00Z,22.519831057764915,008,,
2019-04-14T00:00:00Z,21.214290859934213,008,,
2019-04-15T00:00:00Z,21.984484081107603,008,,
2019-04-16T00:00:00Z,23.998335893868777,008,,
2019-04-17T00:00:00Z,26.298749361841107,008,,
2019-04-18T00:00:00Z,27.946955101680388,008,,
2019-04-19T00:00:00Z,25.241188520848073,008,,
2019-04-20T00:00:00Z,22.912287534782369,008,,
2019-04-21T00:00:00Z,21.642174700008695,008,,
2019-04-22T00:00:00Z,21.625865653711465,008,,
2019-04-23T00:00:00Z,24.500696555809782,008,,
2019-04-24T00:00:00Z,26.761638445305898,008,,
2019-04-25T00:00:00Z,26.958201335799234,008,,
2019-04-26T00:00:00Z,26.084028939485624,008,,
2019-04-27T00:00:00Z,23.334103432438649,008,,
2019-04-28T00:00:00Z,21.187206992145292,008,,
2019-04-29T00:00:00Z,22.231742037428642,008,,
2019-04-30T00:00:00Z,23.692155406988537,008,,
2019-05-01T00:00:00Z,27.332440592379953,008,,
2019-05-02T00:00:00Z,27.442669452693178,008,,
2019-05-03T00:00:00Z,25.781376202270817,008,,
2019-05-04T00:00:00Z,23.574649353242961,008,,
2019-05-05T00:00:00Z,21.62969684910777,008,,
2019-05-06T00:00:00Z,22.325084044806697,008,,
2019-05-07T00:00:00Z,23.721575464196189,008,,
2019-05-08T00:00:00Z,28.158196887453538,008,,
2019-05-09T00:00:00Z,27.651993421007798,008,,
2019-05-10T00:00:00Z,26.02315237028699,008,,
2019-05-11T00:00:00Z,23.315056200845049,008,,
2019-05-12T00:00:00Z,21.204306355334982,008,,
2019-05-13T00:00:00Z,22.488879050665705,008,,
2019-05-14T00:00:00Z,24.897040518871265,008,,
2019-05-15T00:00:00Z,27.57536103458499,008,,
2019-05-16T00:00:00Z,27.507699262098157,008,,
2019-05-17T00:00:00Z,26.317984005083581,008,,
2019-05-18T00:00:00Z,23.282618252120944,008,,
2019-05-19T00:00:00Z,21.821166640532418,008,,
2019-05-20T00:00:00Z,22.279396666741111,008,,
2019-05-21T00:00:00Z,24.762321402016976,008,,
2019-05-22T00:00:00Z,27.297646592412701,008,,
2019-05-23T00:00:00Z,27.146414565840306,008,,
2019-05-24T00:00:00Z,25.975033515813347,008,,
2019-05-25T00:00:00Z,23.831313021289727,008,,
2019-05-26T00:00:00Z,21.863642874054879,008,,
2019-05-27T00:00:00Z,23.015830869358158,008,,
2019-05-28T00:00:00Z,24.508542318426414,008,,
2019-05-29T00:00:00Z,27.488928133988196,008,,
2019-05-30T00:00:00Z,27.403189571385639,008,,
2019-05-31T00:00:00Z,26.248670205193285,008,,
2019-06-01T00:00:00Z,23.579040566364018,008,,
2019-06-02T00:00:00Z,22.488613422013433,008,,
2019-06-03T00:00:00Z,22.686507224484426,008,,
